_id,has_rain,has_rain_1,has_rain_2,has_rain_3,has_rain_4,has_rain_5,has_rain_6,humidity_avg_1,humidity_avg_2,humidity_avg_3,humidity_avg_4,humidity_avg_5,humidity_avg_6,humidity_fall_1,humidity_fall_2,humidity_fall_3,humidity_fall_4,humidity_fall_5,humidity_fall_6,humidity_max_1,humidity_max_2,humidity_max_3,humidity_max_4,humidity_max_5,humidity_max_6,humidity_min_1,humidity_min_2,humidity_min_3,humidity_min_4,humidity_min_5,humidity_min_6,humidity_rise_1,humidity_rise_2,humidity_rise_3,humidity_rise_4,humidity_rise_5,humidity_rise_6,humidity_steady_1,humidity_steady_2,humidity_steady_3,humidity_steady_4,humidity_steady_5,humidity_steady_6,light_avg_1,light_avg_2,light_avg_3,light_avg_4,light_avg_5,light_avg_6,light_fall_1,light_fall_2,light_fall_3,light_fall_4,light_fall_5,light_fall_6,light_max_1,light_max_2,light_max_3,light_max_4,light_max_5,light_max_6,light_min_1,light_min_2,light_min_3,light_min_4,light_min_5,light_min_6,light_rise_1,light_rise_2,light_rise_3,light_rise_4,light_rise_5,light_rise_6,light_steady_1,light_steady_2,light_steady_3,light_steady_4,light_steady_5,light_steady_6,pressure_avg_1,pressure_avg_2,pressure_avg_3,pressure_avg_4,pressure_avg_5,pressure_avg_6,pressure_fall_1,pressure_fall_2,pressure_fall_3,pressure_fall_4,pressure_fall_5,pressure_fall_6,pressure_max_1,pressure_max_2,pressure_max_3,pressure_max_4,pressure_max_5,pressure_max_6,pressure_min_1,pressure_min_2,pressure_min_3,pressure_min_4,pressure_min_5,pressure_min_6,pressure_rise_1,pressure_rise_2,pressure_rise_3,pressure_rise_4,pressure_rise_5,pressure_rise_6,pressure_steady_1,pressure_steady_2,pressure_steady_3,pressure_steady_4,pressure_steady_5,pressure_steady_6,rain_avg_1,rain_avg_2,rain_avg_3,rain_avg_4,rain_avg_5,rain_avg_6,rain_fall_1,rain_fall_2,rain_fall_3,rain_fall_4,rain_fall_5,rain_fall_6,rain_max_1,rain_max_2,rain_max_3,rain_max_4,rain_max_5,rain_max_6,rain_min_1,rain_min_2,rain_min_3,rain_min_4,rain_min_5,rain_min_6,rain_rise_1,rain_rise_2,rain_rise_3,rain_rise_4,rain_rise_5,rain_rise_6,rain_steady_1,rain_steady_2,rain_steady_3,rain_steady_4,rain_steady_5,rain_steady_6,temperature_avg_1,temperature_avg_2,temperature_avg_3,temperature_avg_4,temperature_avg_5,temperature_avg_6,temperature_fall_1,temperature_fall_2,temperature_fall_3,temperature_fall_4,temperature_fall_5,temperature_fall_6,temperature_max_1,temperature_max_2,temperature_max_3,temperature_max_4,temperature_max_5,temperature_max_6,temperature_min_1,temperature_min_2,temperature_min_3,temperature_min_4,temperature_min_5,temperature_min_6,temperature_rise_1,temperature_rise_2,temperature_rise_3,temperature_rise_4,temperature_rise_5,temperature_rise_6,temperature_steady_1,temperature_steady_2,temperature_steady_3,temperature_steady_4,temperature_steady_5,temperature_steady_6
11_21_2018_3,0,1.0,1.0,1.0,1.0,1.0,0.0,90.08695652173913,89.04347826086956,88.33333333333333,86.25,79.95238095238095,74.36363636363636,2.0,1.0,1.0,4.0,3.0,3.0,91.0,90.0,89.0,87.0,86.0,76.0,90.0,88.0,88.0,85.0,75.0,72.0,2.0,4.0,3.0,6.0,8.0,5.0,19.0,18.0,8.0,2.0,10.0,14.0,41.0,0.6086956521739131,0.0,0.0,0.0,1.8181818181818181,5.0,0.0,0.0,0.0,0.0,4.0,78.0,10.0,0.0,0.0,0.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,1.0,2.0,20.0,12.0,12.0,21.0,17.0,1010.0,1010.1739130434783,1011.5833333333334,1009.25,1011.952380952381,1014.0454545454545,0.0,1.0,1.0,2.0,3.0,3.0,1010.0,1011.0,1012.0,1010.0,1013.0,1015.0,1010.0,1010.0,1011.0,1008.0,1011.0,1013.0,1.0,1.0,1.0,1.0,2.0,2.0,22.0,21.0,10.0,9.0,16.0,17.0,10.869565217391305,9.521739130434783,10.333333333333334,14.25,8.571428571428571,0.0,9.0,7.0,5.0,1.0,6.0,0.0,14.0,15.0,14.0,15.0,23.0,0.0,6.0,7.0,7.0,14.0,0.0,0.0,7.0,7.0,6.0,2.0,4.0,0.0,7.0,9.0,1.0,9.0,11.0,22.0,1.0,1.0,1.0833333333333333,0.5833333333333334,1.5238095238095237,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,22.0,22.0,9.0,10.0,19.0,21.0
11_21_2018_4,1,0.0,1.0,1.0,1.0,1.0,1.0,90.04347826086956,90.08695652173913,89.04347826086956,88.33333333333333,86.25,79.95238095238095,1.0,2.0,1.0,1.0,4.0,3.0,91.0,91.0,90.0,89.0,87.0,86.0,90.0,90.0,88.0,88.0,85.0,75.0,2.0,2.0,4.0,3.0,6.0,8.0,20.0,19.0,18.0,8.0,2.0,10.0,0.0,41.0,0.6086956521739131,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,78.0,78.0,10.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,6.0,16.0,3.0,0.0,0.0,0.0,3.0,2.0,20.0,12.0,12.0,21.0,0.0,1010.0,1010.1739130434783,1011.5833333333334,1009.25,1011.952380952381,1.0,0.0,1.0,1.0,2.0,3.0,1010.0,1010.0,1011.0,1012.0,1010.0,1013.0,1009.0,1010.0,1010.0,1011.0,1008.0,1011.0,1.0,1.0,1.0,1.0,1.0,2.0,21.0,22.0,21.0,10.0,9.0,16.0,0.0,10.869565217391305,9.521739130434783,10.333333333333334,14.25,8.571428571428571,4.0,9.0,7.0,5.0,1.0,6.0,7.0,14.0,15.0,14.0,15.0,23.0,5.0,6.0,7.0,7.0,14.0,0.0,4.0,7.0,7.0,6.0,2.0,4.0,15.0,7.0,9.0,1.0,9.0,11.0,1.7826086956521738,1.0,1.0,1.0833333333333333,0.5833333333333334,1.5238095238095237,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,15.0,22.0,22.0,9.0,10.0,19.0
11_21_2018_5,0,1.0,0.0,1.0,1.0,1.0,1.0,89.47826086956522,90.04347826086956,90.08695652173913,89.04347826086956,88.33333333333333,86.25,2.0,1.0,2.0,1.0,1.0,4.0,90.0,91.0,91.0,90.0,89.0,87.0,89.0,90.0,90.0,88.0,88.0,85.0,2.0,2.0,2.0,4.0,3.0,6.0,19.0,20.0,19.0,18.0,8.0,2.0,0.2608695652173913,0.0,41.0,0.6086956521739131,0.0,0.0,2.0,14.0,5.0,0.0,0.0,0.0,4.0,78.0,78.0,10.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,1.0,6.0,16.0,3.0,0.0,0.0,20.0,3.0,2.0,20.0,12.0,12.0,1010.3478260869565,0.0,1010.0,1010.1739130434783,1011.5833333333334,1009.25,0.0,1.0,0.0,1.0,1.0,2.0,1011.0,1010.0,1010.0,1011.0,1012.0,1010.0,1009.0,1009.0,1010.0,1010.0,1011.0,1008.0,3.0,1.0,1.0,1.0,1.0,1.0,20.0,21.0,22.0,21.0,10.0,9.0,5.869565217391305,0.0,10.869565217391305,9.521739130434783,10.333333333333334,14.25,6.0,4.0,9.0,7.0,5.0,1.0,8.0,7.0,14.0,15.0,14.0,15.0,4.0,5.0,6.0,7.0,7.0,14.0,7.0,4.0,7.0,7.0,6.0,2.0,10.0,15.0,7.0,9.0,1.0,9.0,1.6956521739130435,1.7826086956521738,1.0,1.0,1.0833333333333333,0.5833333333333334,3.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,5.0,1.0,1.0,2.0,1.0,16.0,15.0,22.0,22.0,9.0,10.0
11_22_2018_0,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,89.47826086956522,90.04347826086956,90.08695652173913,89.04347826086956,88.33333333333333,4.0,2.0,1.0,2.0,1.0,1.0,89.0,90.0,91.0,91.0,90.0,89.0,88.0,89.0,90.0,90.0,88.0,88.0,4.0,2.0,2.0,2.0,4.0,3.0,16.0,19.0,20.0,19.0,18.0,8.0,0.0,0.2608695652173913,0.0,41.0,0.6086956521739131,0.0,0.0,2.0,14.0,5.0,0.0,0.0,0.0,4.0,78.0,78.0,10.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,1.0,6.0,16.0,3.0,0.0,24.0,20.0,3.0,2.0,20.0,12.0,0.0,1010.3478260869565,0.0,1010.0,1010.1739130434783,1011.5833333333334,2.0,0.0,1.0,0.0,1.0,1.0,1013.0,1011.0,1010.0,1010.0,1011.0,1012.0,1011.0,1009.0,1009.0,1010.0,1010.0,1011.0,4.0,3.0,1.0,1.0,1.0,1.0,18.0,20.0,21.0,22.0,21.0,10.0,0.0,5.869565217391305,0.0,10.869565217391305,9.521739130434783,10.333333333333334,7.0,6.0,4.0,9.0,7.0,5.0,8.0,8.0,7.0,14.0,15.0,14.0,4.0,4.0,5.0,6.0,7.0,7.0,7.0,7.0,4.0,7.0,7.0,6.0,10.0,10.0,15.0,7.0,9.0,1.0,0.0,1.6956521739130435,1.7826086956521738,1.0,1.0,1.0833333333333333,3.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0,1.0,2.0,18.0,16.0,15.0,22.0,22.0,9.0
11_22_2018_1,1,0.0,0.0,1.0,0.0,1.0,1.0,86.1304347826087,0.0,89.47826086956522,90.04347826086956,90.08695652173913,89.04347826086956,6.0,4.0,2.0,1.0,2.0,1.0,89.0,89.0,90.0,91.0,91.0,90.0,84.0,88.0,89.0,90.0,90.0,88.0,3.0,4.0,2.0,2.0,2.0,4.0,14.0,16.0,19.0,20.0,19.0,18.0,0.0,0.0,0.2608695652173913,0.0,41.0,0.6086956521739131,0.0,0.0,2.0,14.0,5.0,0.0,0.0,0.0,4.0,78.0,78.0,10.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,1.0,6.0,16.0,3.0,23.0,24.0,20.0,3.0,2.0,20.0,0.0,0.0,1010.3478260869565,0.0,1010.0,1010.1739130434783,1.0,2.0,0.0,1.0,0.0,1.0,1014.0,1013.0,1011.0,1010.0,1010.0,1011.0,1013.0,1011.0,1009.0,1009.0,1010.0,1010.0,3.0,4.0,3.0,1.0,1.0,1.0,19.0,18.0,20.0,21.0,22.0,21.0,0.0,0.0,5.869565217391305,0.0,10.869565217391305,9.521739130434783,1.0,7.0,6.0,4.0,9.0,7.0,8.0,8.0,8.0,7.0,14.0,15.0,5.0,4.0,4.0,5.0,6.0,7.0,5.0,7.0,7.0,4.0,7.0,7.0,17.0,10.0,10.0,15.0,7.0,9.0,1.0,0.0,1.6956521739130435,1.7826086956521738,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0,1.0,22.0,18.0,16.0,15.0,22.0,22.0
11_22_2018_2,0,1.0,0.0,0.0,1.0,0.0,1.0,85.95652173913044,86.1304347826087,0.0,89.47826086956522,90.04347826086956,90.08695652173913,0.0,6.0,4.0,2.0,1.0,2.0,87.0,89.0,89.0,90.0,91.0,91.0,85.0,84.0,88.0,89.0,90.0,90.0,3.0,3.0,4.0,2.0,2.0,2.0,20.0,14.0,16.0,19.0,20.0,19.0,1.3043478260869565,0.0,0.0,0.2608695652173913,0.0,41.0,0.0,0.0,0.0,2.0,14.0,5.0,14.0,0.0,0.0,4.0,78.0,78.0,0.0,0.0,0.0,0.0,6.0,12.0,4.0,0.0,0.0,1.0,6.0,16.0,19.0,23.0,24.0,20.0,3.0,2.0,1014.8260869565217,0.0,0.0,1010.3478260869565,0.0,1010.0,1.0,1.0,2.0,0.0,1.0,0.0,1016.0,1014.0,1013.0,1011.0,1010.0,1010.0,1014.0,1013.0,1011.0,1009.0,1009.0,1010.0,4.0,3.0,4.0,3.0,1.0,1.0,18.0,19.0,18.0,20.0,21.0,22.0,7.086956521739131,0.0,0.0,5.869565217391305,0.0,10.869565217391305,5.0,1.0,7.0,6.0,4.0,9.0,17.0,8.0,8.0,8.0,7.0,14.0,2.0,5.0,4.0,4.0,5.0,6.0,12.0,5.0,7.0,7.0,4.0,7.0,6.0,17.0,10.0,10.0,15.0,7.0,0.9565217391304348,1.0,0.0,1.6956521739130435,1.7826086956521738,1.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0,21.0,22.0,18.0,16.0,15.0,22.0
11_22_2018_3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,85.95652173913044,86.1304347826087,0.0,89.47826086956522,90.04347826086956,10.0,0.0,6.0,4.0,2.0,1.0,87.0,87.0,89.0,89.0,90.0,91.0,75.0,85.0,84.0,88.0,89.0,90.0,1.0,3.0,3.0,4.0,2.0,2.0,13.0,20.0,14.0,16.0,19.0,20.0,0.0,1.3043478260869565,0.0,0.0,0.2608695652173913,0.0,7.0,0.0,0.0,0.0,2.0,14.0,296.0,14.0,0.0,0.0,4.0,78.0,20.0,0.0,0.0,0.0,0.0,6.0,14.0,4.0,0.0,0.0,1.0,6.0,3.0,19.0,23.0,24.0,20.0,3.0,0.0,1014.8260869565217,0.0,0.0,1010.3478260869565,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1016.0,1016.0,1014.0,1013.0,1011.0,1010.0,1016.0,1014.0,1013.0,1011.0,1009.0,1009.0,1.0,4.0,3.0,4.0,3.0,1.0,23.0,18.0,19.0,18.0,20.0,21.0,0.0,7.086956521739131,0.0,0.0,5.869565217391305,0.0,10.0,5.0,1.0,7.0,6.0,4.0,20.0,17.0,8.0,8.0,8.0,7.0,0.0,2.0,5.0,4.0,4.0,5.0,4.0,12.0,5.0,7.0,7.0,4.0,10.0,6.0,17.0,10.0,10.0,15.0,0.0,0.9565217391304348,1.0,0.0,1.6956521739130435,1.7826086956521738,0.0,1.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,5.0,22.0,21.0,22.0,18.0,16.0,15.0
11_22_2018_4,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,85.95652173913044,86.1304347826087,0.0,89.47826086956522,4.0,10.0,0.0,6.0,4.0,2.0,81.0,87.0,87.0,89.0,89.0,90.0,75.0,75.0,85.0,84.0,88.0,89.0,8.0,1.0,3.0,3.0,4.0,2.0,12.0,13.0,20.0,14.0,16.0,19.0,0.0,0.0,1.3043478260869565,0.0,0.0,0.2608695652173913,17.0,7.0,0.0,0.0,0.0,2.0,214.0,296.0,14.0,0.0,0.0,4.0,24.0,20.0,0.0,0.0,0.0,0.0,6.0,14.0,4.0,0.0,0.0,1.0,1.0,3.0,19.0,23.0,24.0,20.0,0.0,0.0,1014.8260869565217,0.0,0.0,1010.3478260869565,1.0,0.0,1.0,1.0,2.0,0.0,1017.0,1016.0,1016.0,1014.0,1013.0,1011.0,1016.0,1016.0,1014.0,1013.0,1011.0,1009.0,2.0,1.0,4.0,3.0,4.0,3.0,21.0,23.0,18.0,19.0,18.0,20.0,0.0,0.0,7.086956521739131,0.0,0.0,5.869565217391305,6.0,10.0,5.0,1.0,7.0,6.0,13.0,20.0,17.0,8.0,8.0,8.0,0.0,0.0,2.0,5.0,4.0,4.0,5.0,4.0,12.0,5.0,7.0,7.0,13.0,10.0,6.0,17.0,10.0,10.0,0.0,0.0,0.9565217391304348,1.0,0.0,1.6956521739130435,3.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,18.0,22.0,21.0,22.0,18.0,16.0
11_22_2018_5,1,1.0,0.0,0.0,1.0,0.0,0.0,78.0,0.0,0.0,85.95652173913044,86.1304347826087,0.0,8.0,4.0,10.0,0.0,6.0,4.0,80.0,81.0,87.0,87.0,89.0,89.0,75.0,75.0,75.0,85.0,84.0,88.0,5.0,8.0,1.0,3.0,3.0,4.0,10.0,12.0,13.0,20.0,14.0,16.0,1.7826086956521738,0.0,0.0,1.3043478260869565,0.0,0.0,4.0,17.0,7.0,0.0,0.0,0.0,19.0,214.0,296.0,14.0,0.0,0.0,0.0,24.0,20.0,0.0,0.0,0.0,1.0,6.0,14.0,4.0,0.0,0.0,18.0,1.0,3.0,19.0,23.0,24.0,1016.9565217391304,0.0,0.0,1014.8260869565217,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1017.0,1017.0,1016.0,1016.0,1014.0,1013.0,1016.0,1016.0,1016.0,1014.0,1013.0,1011.0,2.0,2.0,1.0,4.0,3.0,4.0,21.0,21.0,23.0,18.0,19.0,18.0,6.304347826086956,0.0,0.0,7.086956521739131,0.0,0.0,4.0,6.0,10.0,5.0,1.0,7.0,7.0,13.0,20.0,17.0,8.0,8.0,4.0,0.0,0.0,2.0,5.0,4.0,4.0,5.0,4.0,12.0,5.0,7.0,15.0,13.0,10.0,6.0,17.0,10.0,2.608695652173913,0.0,0.0,0.9565217391304348,1.0,0.0,4.0,3.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,3.0,14.0,18.0,22.0,21.0,22.0,18.0
11_23_2018_0,0,1.0,1.0,0.0,0.0,1.0,0.0,72.82608695652173,78.0,0.0,0.0,85.95652173913044,86.1304347826087,9.0,8.0,4.0,10.0,0.0,6.0,78.0,80.0,81.0,87.0,87.0,89.0,58.0,75.0,75.0,75.0,85.0,84.0,9.0,5.0,8.0,1.0,3.0,3.0,5.0,10.0,12.0,13.0,20.0,14.0,0.0,1.7826086956521738,0.0,0.0,1.3043478260869565,0.0,0.0,4.0,17.0,7.0,0.0,0.0,0.0,19.0,214.0,296.0,14.0,0.0,0.0,0.0,24.0,20.0,0.0,0.0,0.0,1.0,6.0,14.0,4.0,0.0,23.0,18.0,1.0,3.0,19.0,23.0,1017.4782608695652,1016.9565217391304,0.0,0.0,1014.8260869565217,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1018.0,1017.0,1017.0,1016.0,1016.0,1014.0,1017.0,1016.0,1016.0,1016.0,1014.0,1013.0,3.0,2.0,2.0,1.0,4.0,3.0,19.0,21.0,21.0,23.0,18.0,19.0,0.13043478260869565,6.304347826086956,0.0,0.0,7.086956521739131,0.0,1.0,4.0,6.0,10.0,5.0,1.0,3.0,7.0,13.0,20.0,17.0,8.0,0.0,4.0,0.0,0.0,2.0,5.0,1.0,4.0,5.0,4.0,12.0,5.0,21.0,15.0,13.0,10.0,6.0,17.0,3.5652173913043477,2.608695652173913,0.0,0.0,0.9565217391304348,1.0,6.0,4.0,3.0,0.0,1.0,0.0,9.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,8.0,5.0,3.0,2.0,1.0,1.0,9.0,14.0,18.0,22.0,21.0,22.0
11_23_2018_1,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,72.82608695652173,78.0,0.0,0.0,85.95652173913044,6.0,9.0,8.0,4.0,10.0,0.0,81.0,78.0,80.0,81.0,87.0,87.0,76.0,58.0,75.0,75.0,75.0,85.0,8.0,9.0,5.0,8.0,1.0,3.0,10.0,5.0,10.0,12.0,13.0,20.0,0.0,0.0,1.7826086956521738,0.0,0.0,1.3043478260869565,0.0,0.0,4.0,17.0,7.0,0.0,0.0,0.0,19.0,214.0,296.0,14.0,0.0,0.0,0.0,24.0,20.0,0.0,0.0,0.0,1.0,6.0,14.0,4.0,24.0,23.0,18.0,1.0,3.0,19.0,0.0,1017.4782608695652,1016.9565217391304,0.0,0.0,1014.8260869565217,1.0,1.0,0.0,1.0,0.0,1.0,1018.0,1018.0,1017.0,1017.0,1016.0,1016.0,1017.0,1017.0,1016.0,1016.0,1016.0,1014.0,2.0,3.0,2.0,2.0,1.0,4.0,21.0,19.0,21.0,21.0,23.0,18.0,0.0,0.13043478260869565,6.304347826086956,0.0,0.0,7.086956521739131,0.0,1.0,4.0,6.0,10.0,5.0,0.0,3.0,7.0,13.0,20.0,17.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,4.0,5.0,4.0,12.0,24.0,21.0,15.0,13.0,10.0,6.0,0.0,3.5652173913043477,2.608695652173913,0.0,0.0,0.9565217391304348,3.0,6.0,4.0,3.0,0.0,1.0,3.0,9.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,8.0,5.0,3.0,2.0,1.0,17.0,9.0,14.0,18.0,22.0,21.0
11_23_2018_2,0,0.0,0.0,1.0,1.0,0.0,0.0,76.21739130434783,0.0,72.82608695652173,78.0,0.0,0.0,6.0,6.0,9.0,8.0,4.0,10.0,77.0,81.0,78.0,80.0,81.0,87.0,75.0,76.0,58.0,75.0,75.0,75.0,6.0,8.0,9.0,5.0,8.0,1.0,11.0,10.0,5.0,10.0,12.0,13.0,1.826086956521739,0.0,0.0,1.7826086956521738,0.0,0.0,0.0,0.0,0.0,4.0,17.0,7.0,19.0,0.0,0.0,19.0,214.0,296.0,0.0,0.0,0.0,0.0,24.0,20.0,4.0,0.0,0.0,1.0,6.0,14.0,19.0,24.0,23.0,18.0,1.0,3.0,1018.1739130434783,0.0,1017.4782608695652,1016.9565217391304,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1019.0,1018.0,1018.0,1017.0,1017.0,1016.0,1018.0,1017.0,1017.0,1016.0,1016.0,1016.0,2.0,2.0,3.0,2.0,2.0,1.0,21.0,21.0,19.0,21.0,21.0,23.0,0.0,0.0,0.13043478260869565,6.304347826086956,0.0,0.0,0.0,0.0,1.0,4.0,6.0,10.0,0.0,0.0,3.0,7.0,13.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,4.0,23.0,24.0,21.0,15.0,13.0,10.0,2.130434782608696,0.0,3.5652173913043477,2.608695652173913,0.0,0.0,3.0,3.0,6.0,4.0,3.0,0.0,3.0,3.0,9.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,4.0,8.0,5.0,3.0,2.0,17.0,17.0,9.0,14.0,18.0,22.0
11_23_2018_3,0,0.0,0.0,0.0,1.0,1.0,0.0,71.65217391304348,76.21739130434783,0.0,72.82608695652173,78.0,0.0,8.0,6.0,6.0,9.0,8.0,4.0,78.0,77.0,81.0,78.0,80.0,81.0,60.0,75.0,76.0,58.0,75.0,75.0,6.0,6.0,8.0,9.0,5.0,8.0,9.0,11.0,10.0,5.0,10.0,12.0,179.2608695652174,1.826086956521739,0.0,0.0,1.7826086956521738,0.0,2.0,0.0,0.0,0.0,4.0,17.0,305.0,19.0,0.0,0.0,19.0,214.0,28.0,0.0,0.0,0.0,0.0,24.0,20.0,4.0,0.0,0.0,1.0,6.0,1.0,19.0,24.0,23.0,18.0,1.0,1019.5652173913044,1018.1739130434783,0.0,1017.4782608695652,1016.9565217391304,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1020.0,1019.0,1018.0,1018.0,1017.0,1017.0,1019.0,1018.0,1017.0,1017.0,1016.0,1016.0,2.0,2.0,2.0,3.0,2.0,2.0,21.0,21.0,21.0,19.0,21.0,21.0,0.0,0.0,0.0,0.13043478260869565,6.304347826086956,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,3.0,7.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,23.0,23.0,24.0,21.0,15.0,13.0,3.652173913043478,2.130434782608696,0.0,3.5652173913043477,2.608695652173913,0.0,2.0,3.0,3.0,6.0,4.0,3.0,12.0,3.0,3.0,9.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,4.0,8.0,5.0,3.0,16.0,17.0,17.0,9.0,14.0,18.0
11_23_2018_4,0,0.0,0.0,0.0,0.0,1.0,1.0,67.04347826086956,71.65217391304348,76.21739130434783,0.0,72.82608695652173,78.0,5.0,8.0,6.0,6.0,9.0,8.0,72.0,78.0,77.0,81.0,78.0,80.0,62.0,60.0,75.0,76.0,58.0,75.0,12.0,6.0,6.0,8.0,9.0,5.0,6.0,9.0,11.0,10.0,5.0,10.0,176.04347826086956,179.2608695652174,1.826086956521739,0.0,0.0,1.7826086956521738,20.0,2.0,0.0,0.0,0.0,4.0,290.0,305.0,19.0,0.0,0.0,19.0,25.0,28.0,0.0,0.0,0.0,0.0,3.0,20.0,4.0,0.0,0.0,1.0,0.0,1.0,19.0,24.0,23.0,18.0,1019.4782608695652,1019.5652173913044,1018.1739130434783,0.0,1017.4782608695652,1016.9565217391304,1.0,0.0,0.0,1.0,1.0,0.0,1020.0,1020.0,1019.0,1018.0,1018.0,1017.0,1019.0,1019.0,1018.0,1017.0,1017.0,1016.0,2.0,2.0,2.0,2.0,3.0,2.0,20.0,21.0,21.0,21.0,19.0,21.0,0.0,0.0,0.0,0.0,0.13043478260869565,6.304347826086956,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,23.0,23.0,23.0,24.0,21.0,15.0,5.478260869565218,3.652173913043478,2.130434782608696,0.0,3.5652173913043477,2.608695652173913,2.0,2.0,3.0,3.0,6.0,4.0,6.0,12.0,3.0,3.0,9.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,4.0,8.0,5.0,18.0,16.0,17.0,17.0,9.0,14.0
